prefixes;name;memberId
10.36778;Sekolah Tinggi Ilmu Ekonomi Al-Washliyah;22830
10.36784;Bandung Creative Movement;22831
10.36922;AccScience Publishing;22835
10.36801;Universitatea Politechnica din Bucuresti;22836
10.38202;High Rate Consulting Publications;22838
10.36824;Atelier Fluxus Virus;22839
10.36823;Tawasol for Studies and Cultural Awareness Foundation;22840
10.36807;St Petersburg State Institute of Technology (Technical University);22842
10.36809;Omsk State Pedagogical University;22843
10.36808;Forest Research Institute;22844
10.36805;Universitas Buana Perjuangan Karawang;22845
10.36804;National Scientific and Research Institute of Industrial Safety and Occupational Safety and Health;22846
10.36806;Fakultas Seni Rupa, Institut Kesenian Jakarta;22847
10.36812;Revista Cientifica Pesquisa Agropecuaria Gaucha (PAG);22848
10.36851;California State University, Sacramento;22852
10.36862;Von Gunten and Co. AG - buch and netz;22853
10.36855;JG Research and Evaluation;22854
10.36835;Koordinatorat Perguruan Tinggi Keagamaan Islam Swasta Wilayah IV Surabaya;22855
10.46991;Yerevan State University;22856
10.36880;Eurasian Economists Association;22857
10.36814;Plant Production Institute nd. a. V. Ya. Yuryev of NAAS;22858
10.36815;Universitas Islam Majapahit Mojokerto;22859
10.36856;Kenya Veterinary Association;22861
10.36877;HH Publisher;22862
10.36818;State Institution - Institute of regional research named after M.I. Dolishniy of NAS of Ukraine;22868
10.36863;Management et Data Science;22870
10.36817;Kulugyi szemle;22872
10.36864;The Indonesian Society for Vascular and Endovascular Surgery - INASVS;22873
10.36820;MTA Konyvtar es Informacios Kozpont;22874
10.36900;sub\urban e.V.;22875
10.36866;The Physiological Society;22877
10.36865;Bulgarian Association for Promotion of Education and Science - BAPES;22878
10.36901;Universidad Catolica San Pablo;22880
10.36899;Pakistan Agricultural Scientists Forum;22881
10.36951;College of Nurses Aotearoa - NZ - Inc;22882
10.36829;Direccion General de Investigacion from San Carlos de Guatemala University;22883
10.36872;Lepidoptera Research Foundation Inc;22884
10.36921;Polish Copernicus Society of Naturalist;22895
10.36839;Firat University;22897
10.36840;Universitas Nahdlatul Ulama Sunan Giri Bojonegoro;22898
10.36843;Jurnal Telaga Bahasa, Kantor Bahasa Gorontalo;22899
10.36848;Medworld Asia Publications;22900
10.36847;Korean National Security and Public Safety Association;22901
10.36846;Cukurova University, Agriculture Faculty;22902
10.36841;Universitas Abdurachman Saleh Situbondo;22903
10.36845;Joint Stock Company Scientific and Production Enterprise 'Pulsar';22904
10.36844;Foundation of Computer Applications (FCA);22905
10.36842;International Society of Ocean, Mechanical and Aerospace Scientists and Engineers (ISOMAse);22906
10.36859;Fakultas Ilmu Sosial Dan Ilmu Politik (FISIP) Universitas Jenderal Achmad Yani (UNJANI);22916
10.36861;Centro de Formacion en Educacion;22917
10.36860;State University of Land Use Planning;22918
10.36867;Institute of Economics Karelian Research Centre;22924
10.36869;Pangadereng -Jurnal hasil penelitian ilmu sosial dan humaniora,Balai pelestarian nilai budaya sulsel;22925
10.36871;The publishing house - SCIENTIFIC LIBRARY;22926
10.36902;Sir Syed College of Education;22927
10.36906;Nizhnevartovsk State University;22929
10.36868;Universitatea Gheorghe Asachi din Iasi;22930
10.37787;Universidad Nacional de Jaen;22931
10.36870;Institut Teknologi Sains Bandung;22932
10.36905;Sport and Exercise Science New Zealand;22933
10.37116;Operador Nacional de Electricidad;22934
10.36963;Nanjing University of Aeronautics and Astronautics;22935
10.37230;Ciudad y Territorio Estudios Territoriales;22936
10.37010;Neolectura;22937
10.36904;Association scientifique et technique pour l'eau et l'environnement;22938
10.36938;Minnis Group Pty Ltd ATF the JJM Trust;22939
10.36923;International Collaboration for Research and Publications;22942
10.36883;Journal of Fiscal And Regional Economy Studies, Papua University;22943
10.37318;Sulime Diseno de Soluciones;22950
10.36884;IUT Press;22952
10.36882;Revista Terceira Margem Amazonia;22954
10.36903;Physiome Incorporated;22957
10.37198;Stichting ArtEZ;22958
10.36959;sPage.direcT;22959
10.36961;Verlag Dr. Albert Bartens KG;22960
10.36885;State Museum of Natural History;22961
10.37260;Universidad Jose Carlos Mariategui;22962
10.54156;College of Business Education;22963
10.37009;African Association for Sustainable Development;22964
10.36935;National Museum of Eastern Carpathians;22965
10.36886;School of Religion, Philosophy and Classics, Howard College Campus - UKZN;22966
10.37053;Meteo et Climat, Societe Francaise de la Meteorologie et du Climat;22967
10.36937;ACADEMY Saglik Hiz. Muh. Ins. Taah. Elekt. Yay. Tic. Ltd. Sti.;22968
10.36887;Drukarnia Madryd;22970
10.36889;Korean Institute of Criminology;22971
10.36890;International Electronic Journal of Geometry, Person (Kazim ILARSLAN);22972
10.36892;Tawasul International Centre for Publishing, Research and Dialogue;22973
10.36891;Anadolu, Ankara University;22974
10.36995;Universidad Nacional de Misiones;22975
10.36941;Richtmann Publishing;22976
10.37830;INE-Instituto Nacional de Estadistica de Espana;22977
10.36953;Action For Sustainable Efficacious Development and Awareness;22978
10.36940;Merit Research Journals;22979
10.26226;Morressier;22980
10.36952;Ukrainian Association of International Law;22981
10.55149, 10.36962, 10.55858;Education Support and Investment Fund NGO;22982
10.36893;Marubhoomi Shodh sanstan;22983
10.36895;Indira School of Business Studies;22984
10.36894;Korea Commercial Cases Association;22985
10.51663;Institut za novejso zgodovino;22987
10.36954;Escuela Nacional Superior de Folklore Jose Maria Arguedas;22988
10.37208;Glasgow Natural History Society;22989
10.36979;State Educational Institution of Higher Vocational Education Kyrgyz-Russian Slavic University;22990
10.37041;Salvador Dali Academy of Contemporary Arts;22993
10.36968;Peace and Development Foundation - PDF;22995
10.36918;Federal Center for Educational Legislation;23003
10.36911;Poltekkes Kemenkes Medan;23004
10.36913;ADHAPER: Jurnal Hukum Acara Perdata;23005
10.36917;STIA Lancang Kuning Dumai;23006
10.36915;Institut Agama Islam (IAI DDI) Polewali Mandar;23007
10.36916;STIKes Panti Waluya Malang;23008
10.36914;STIKS Tarakanita;23009
10.36907;Korea Research Institute for Vocational Education & Training;23010
10.36908;Sekolah Tinggi Ekonomi dan Bisnis Syariah (STEBIS) Indo Global Mandiri;23011
10.36919;Private Higher Educational Institution European University;23012
10.36912;Misir Politik Arastirmalar Dernegi Iktisadi Isletmesi;23013
10.37011;Widmaier Verlag;23014
10.36909;Journal of Engineering Research;23015
10.36910;Lutsknational Technical University;23016
10.36920;Programa de Pos-Graduacao de Ciencias Sociais em Desenvolvimento, Agricultura e Sociedade;23017
10.37078;The Folger Shakespeare Library;23022
10.36925;Escola de Saude Publica Visconde Saboia;23023
10.36966;Interdisciplinary Research Journal and Archives;23024
10.36926;Editora Inovar;23025
10.36930;Ukrainian National Forestry University;23026
10.36931;Journal of Migration Affairs, Centre for Development Practice and Research, Tata Institute of Social Sciences;23027
10.36927;Public Organization Association of Neurologists, Psychiatrists and Narcologists of Ukraine;23028
10.36928;Universitas Katolik Indonesia Santu Paulus;23029
10.36932;STIKES RS Anwar Medika;23030
10.36929;Poltekkes Kemenkes Riau;23031
10.36965;International Institute for Applied Knowledge Management - IIAKM;23032
10.37500;Chronopub Publications;23033
10.37042;Asociacion para el Desarrollo del Practicum y de las Practicas Externas: Red de Practicum - REPPE;23034
10.46339;Institut Agama Islam Negeri Ternate - IAIN - Ternate;23035
10.37602;White Wing Publications;23036
10.36964;EUCLID;23038
10.58624;ScienceVolks Limited;23039
10.36997;Real Time EOOD;23040
10.37008;Editora BAGAI;23041
10.37015;Pringma LLC;23042
10.37004;CREIN, S.L.;23049
10.36945;Perm State Institute of Culture;23050
10.36946;Russian Register of Potentially Hazardous Chemical and Biological Substances;23051
10.36944;Music Research Center, Hanyang University;23052
10.36942;Fundacao Universidade Federal do ABC - UFABC;23053
10.36943;Revista Comsertoes;23054
10.54396;Sekolah Tinggi Agama Islam Terpadu Yogyakarta;23056
10.37016;Shorenstein Center for Media, Politics, and Public Policy;23059
10.37907;University of the Philippines School of Economics;23060
10.36947;Geekerd;23063
10.36948;International Journal for Multidisciplinary Research (IJFMR);23064
10.37055;Wojskowa Akademia Techniczna w Warszawie;23065
10.14455;ISEC Press;23066
10.36958;Sistema de Estudios de Postgrado de la Universidad de San Carlos de Guatemala;23077
10.46960;Nizhny Novgorod State Technical University n.a. R.E. Alekseev;23079
10.37017;Kenya Society of Environmental, Biological and Agricultural Engineers;23080
10.21240;Sektion Medienpadagogik der Deutschen Gesellschaft fur Erziehungswissenschaft - DGfE;23082
10.36957;Journal of Aging and Innovation;23083
10.37018;Fatima Jinnah Medical University;23084
10.47927;STMIK Dharmapala Riau;23085
10.37133, 10.46547;Istanbul Medipol Universitesi;23087
10.37184;Liaquat National Hospital and Medical College;23091
10.34739;Siedlce University of Natural Sciences and Humanities;23092
10.36970;Editora da Universidade Estadual do Piaui;23098
10.36975;Sekolah Tinggi Ilmu Ekonomi Riau;23099
10.36974;Jurnal Biopropal Industri, Balai Riset dan Standardisasi Industri Pontianak;23100
10.36973;STIKES Indramayu;23101
10.36972;Voice of Wesley: Jurnal Ilmiah Musik dan Agama, Sekolah Tinggi Teologia Wesley Methodist Indonesia;23102
10.36977;Revista Essentia;23103
10.36969;Nordic Journal of European Law, Lund University;23104
10.36976;Journal of Applied Science, Institut Teknologi Sains Bandung;23105
10.36971;Akademi Keperawatan Pasar Rebo;23106
10.36980;Casa de Colon, Cabildo de Gran Canaria;23108
10.37051;Societe de Reanimation de Langue Francaise;23109
10.15503;Foundation Pro Scientia Publica;23110
10.37054;ProSystem;23112
10.36978;University of Rijeka;23113
10.46584;Faculty of Montenegrin Language and Literature;23114
10.37532;Trade Science Inc;23115
10.37075;University of National and World Economy;23116
10.37354;Universidad de Montemorelos;23117
10.37019;IMAIOS;23118
10.36981;The Palestinian Historical Journal;23119
10.36960;University of Hawaii Press;23120
10.36994;Open International University of Human Developmеnt Ukraine;23121
10.36983;Jurnal Akademi Pariwisata Medan, Politeknik Pariwisata Medan;23122
10.36987;Universitas Labuhan Batu;23123
10.36989;STKIP Subang;23124
10.36990;Poltekkes Kemenkes Kendari;23125
10.36992;Fininformservice NIKA;23126
10.36988;PERHUMAS;23127
10.36985;Universitas Simalungun;23128
10.36984;STIKes MERCUBAKTIJAYA Padang;23130
10.36986;Perhimpunan Ahli Pertambangan Indonesia;23131
10.36991;Journal of Philia;23132
10.36982;Universitas Indo Global Mandiri;23133
10.36993;Research Journal Of English;23134
10.36998;Sekolah Tinggi Ilmu Kesehatan Mutiara Mahakam Samarinda;23135
10.37189;University Library of Duisburg-Essen;23137
10.37056;Muzeum Narodowe w Gdansku;23138
10.37190;Politechnika Wroclawska Oficyna Wydawnicza;23140
10.36999;Korean Association Of Criminology;23141
10.37000;Odessa State Agrarian University;23142
10.37001;Sociedade Brasileira de Educacao Matematica;23145
10.37002;Instituto Chico Mendes de Conservacao da Biodiversidade - ICBBio;23146
10.37006;Slavica Lundensia, Lund University;23148
10.37187;Buzdar Insights;23149
10.37003;REVISTA PhYLLOS;23150
10.37005;Dubna State University;23151
10.37007;The Korean Association of Robotic Surgeons;23153
10.37040;Czech Geographical Society;23158
10.37013;STIKES Nasional;23159
10.37012;Lembaga Penelitian dan Pengabdian kepada Masyarakat Universitas Mohammad Husni Thamrin;23160
10.37014;Perpustakaan Nasional RI;23163
10.37021;Ram-Eesh Institute of Vocational and Technical Education;23166
10.37020;International Society for Tourism Research;23169
10.37023;Faculty of Geotechnical Engineering, University of Zagreb;23172
10.37026;Rivne Oblast Institute of Postgraduate Pedagogical Education;23173
10.37024;Direktorat Sejarah, Direktorat Jenderal Kebudayaan, Kementerian Pendidikan dan Kebudayaan;23174
10.37422;Department of Animal Science and Technology, Faculty of Agriculture, Nnamdi Azikiwe University;23175
10.37025;State Scientific Research Forensic Centre of the Ministry of Internal Affairs of Ukraine;23176
10.37416;University of Panama, Faculty of Medicine;23177
10.37117;Instituto Superior Tecnologico Portoviejo;23178
10.37073;Universidad Nacional Autonoma de Huanta;23179
10.37050;ICI Berlin;23180
10.37027;Haute École Pédagogique - Bejune;23181
10.37052;Dewan Bahasa dan Pustaka;23182
10.37760;Universitas Pandanaran;23183
10.22678;Dae Han Society of Industrial Management;23185
10.37037;Fakultas Teknik Sipil dan Perencanaan, Universitas Bung Hatta;23186
10.37035;Fakultas Syariah UIN Sultan Maulana Hasanuddin Banten;23187
10.37030;AMIK Mahaputra Riau;23189
10.37033, 10.53682;Universitas Negeri Manado;23190
10.37032;Revista Mosaicos;23192
10.37036;Sekolah Tinggi Ilmu Kesehatan Adi Husada;23193
10.37029;Shaukat Khanum Memorial Cancer Hospital and Research Centre;23194
10.37211;Universidad de Ciencias y Artes de America Latina - UCAL;23198
10.37038;Revista Em Curso;23199
10.37039;Revista Brasileira de Oftalmologia;23200
10.37120;The Institute of Education of Tsinghua University;23201
10.37045;Acta Silvatica et Lignaria Hungarica;23206
10.37074;Kaplan Higher Education Academy Pte Ltd;23207
10.37048;Sekolah Tinggi Ilmu Kesehatan Yatsi Tangerang;23208
10.37712;Kamehameha Publishing;23210
10.37186, 10.54632;University of the West of England, Bristol;23213
10.37224;Asociatia Jurnalul Pediatrului;23214
10.37309;Victorian Health Promotion Foundation;23216
10.37188;Changchun Institute of Optics, Fine Mechanics and Physics, Chinese Academy of Sciences;23217
10.37058;LPPM-PMP Universitas Siliwangi Tasikmalaya;23226
10.46281, 10.46545;Centre for Research on Islamic Banking and Finance and Business;23227
10.37057;Journal of Research Publication House LLC;23228
10.37059;The Korean Association of Shipping and Logistics, Inc.;23229
10.37064;Fakultas Dakwah dan Komunikasi, Universitas Islam Negeri Sumatera Utara Medan;23230
10.37063;STIKES ABDI Nusantara Jakarta;23231
10.47784;Sociedad Materno Fetal;23232
10.37062;Sociologisk Forskning, Swedish Sociological Association;23233
10.37060;Korea Economic Education Association;23235
10.37067;Sociedade Brasileira de Psicopatologia Fenomeno-Estrutural;23238
10.37070;Alkalmazott Matematikai Lapok;23239
10.37071;Tatar Research Institute of Agriculture;23240
10.37461;European Society of Cardiology;23241
10.37069;Institute of Applied Mathematics and Mechanics of the National Academy of Sciences of Ukraine;23242
10.37072;Societatea Romana de Sexologie Clinica si Procreere Umana;23243
10.37912;Wagga Journal of Medicine;23244
10.37068;NASU Institute of Encyclopedic Research;23245
10.37228;Instituto de Altos Estudios Nacionales;23247
10.37118;International Journal of Development Research;23249
10.37084;REMATEC;23255
10.37079;UIN Sunan Kalijaga Yogyakarta;23256
10.37083;National and University Library of Bosnia and Herzegovina (Publications);23257
10.54365, 10.37094, 10.30569, 10.54958, 10.14520, 10.17984;Adiyaman University;23258
10.37082;International Journal of Innovative Research in Engineering and Multidisciplinary Physical Sciences;23259
10.37080;Nepal Police Hospital;23260
10.37092;STAI Bumi Silampari Lubuklinggau;23261
10.37086;STIE YPUP Makassar;23262
10.37090;Universitas Tulang Bawang Lampung;23263
10.37087;STMIK Komputama Majenang;23264
10.37089;Akademi Farmasi Indonesia Yogyakarta;23265
10.37091;Ewha Historical Institutions;23266
10.37088;Development and Research Center, China Geological Survey;23267
10.37085;Jornal Memorial da Medicina;23268
10.20479, 10.37093;Bursa Uludag University;23269
10.37081;Institut Pendidikan Tapanuli Selatan;23270
10.37095, 10.53394, 10.58650, 10.54704;Akdeniz University;23271
10.37098;Center of Paleoethnological Researches;23276
10.37102;Far Eastern Branch of the Russian Academy of Sciences;23279
10.37101;Institute for Physics of Mining Processes the National Academy Sciences of Ukraine;23280
10.37100;Institute of Environmental Economics and Sustainable Development of the National Academy of Sciences of Ukraine;23281
10.37239;Zakon Publishing Group;23282
10.23797;Wachholtz Verlag GmbH;23283
10.37593, 10.37592;Harvard Medical School Center for Bioethics;23284
10.37111;BRASPEN Journal;23286
10.37103;The Korean Association of Public Policy;23287
10.37112;Bisman (Bisnis dan Manajemen): The Journal of Business and Management (Universitas Islam Majapahit);23288
10.37109;The Wind Engineering Institute of Korea;23290
10.37107;School of Health and Allied Sciences Faculty of Heath Sciences;23291
10.37108;Fakultas Adab dan Humaniora UIN Imam Bonjol Padang;23292
10.37110;Sekolah Tinggi Bahasa Asing IEC Jakarta;23293
10.37106;Botswana Journal of Agriculture and Applied Sciences, Botswana University of Agriculture and Natural Resources;23294
10.37105;Centrum Rzeczoznawstwa Budowlanego Sp z. o.o.;23296
10.37104;Indonesian Trust Health Journal, STIKes Murni Teguh;23297
10.37267;Association Of Chartered Physiotherapists In Neurology;23304
10.37127;Tecnológico de Artes Débora Arango Institución Redefinida;23310
10.37393;National Sports Academy - Vassil Levski;23311
10.37124;Krasnodar regional public organization - Public Academy of innovative sustainable development;23312
10.37121;Sciengtex Publishing;23313
10.52866;College of Education - Aliraqia University;23314
10.56751, 10.37125;Universidad de la Republica;23315
10.37122;Korean Academy of Addiction Psychiatry;23316
10.37123;Sookmyung Research Institute of Humanities;23317
10.37115;Revista Multidisciplinar do Sertao;23318
10.37829;Health Foundation;23319
10.37129;Odesa Military Academy;23321
10.37128;Vinnytsia National Agrarian University;23322
10.37131;Lviv National Academy of Arts;23323
10.37130;Universitatea Nationala de Arta Teatrala si Cinematografica Il. Caragiale;23324
10.37214;American Finance Association;23325
10.37179;MSD Publications India Pvt Ltd.;23327
10.37201;Sociedad Espanola de Quimioterapia;23328
10.37238;M. Utemissov West Kazakhstan University;23329
10.37200;Hampstead Psychological Associates;23331
10.37545;Haematology Society of Bangladesh;23335
10.47161, 10.47160, 10.47031, 10.47032, 10.47158, 10.47412, 10.47159, 10.37234, 10.46425;The University of the West Indies (UWI Press);23336
10.37191;Mapsci Digital Publisher OPC Pvt. Ltd.;23338
10.37199;POLIS University;23339
10.37207;Climanosco;23342
10.37143;Institute of Pig Breeding and AIP NAAS of Ukraine;23345
10.37137;Roa Iktissadia Review;23346
10.37141;El-Khitab Journal;23347
10.37139;The Challenge - University of Larbi Ben M'hidi Oum El Bouaghi;23348
10.37136;Biskra University;23349
10.37140;El Hiwar El Thakafi Review - University of Mostaganem;23350
10.37142;Donbass State Engineering Academy;23351
10.37138;Emir Abdelkader University for Islamic Sciences constantin;23352
10.37152;The Korean Health & Fundamental Medical Science Society;23353
10.37145;Pusat Pembinaan Analis Kebijkan, Lembaga Administrasi Negara;23354
10.37146;STAI Al-Azhar Gowa;23355
10.37148;Puslitbang Sinergis Asa Professional;23357
10.37144;Journal of Contemporary Islamic Thought;23358
10.37155;Omniscient Pte Ltd;23359
10.37154;IJOPEC Publication;23360
10.37147;ELTR Journal, Asosiasi Program Studi Pendidikan Bahasa Inggris;23361
10.37153;Russian Association for Earthquake Engineering and Protection from Natural and Manmade Hazard - RAEE;23362
10.37150;Universitas Muhammadiyah Sukabumi;23363
10.37151;Sekolah Tinggi Ilmu Ekonomi STAN IM;23364
10.37308;Deep Foundations Institute;23366
10.37157;REVISTA FIMCA;23367
10.37156;Revista Latino-Americana de Educacao em Astronomia - RELEA;23369
10.37159;Universitas Janabadra;23370
10.37158;Edicoes UVA;23371
10.37162;Hydrometcenter of Russia;23372
10.37160;Poltekkes Kemenkes Tasikmalaya;23373
10.37161;The Korean Research Association of Old Maps;23374
10.37171;Al-Moacher Journal of Economic Studies;23377
10.37169;Journal of Research in Finance and Accounting;23378
10.37163;Shelves Review;23379
10.37167;Journal of Afak for Sciences;23380
10.37165;Al-Riyada for Business Economics Journal;23381
10.37172;Contemporary Studies;23382
10.37173;Institute for Development and International Relations;23383
10.37170;Finance and Business Economies Review;23384
10.37175;Innovation Publishing House Pte. Ltd.;23385
10.37174;Non-profit partnership Society of Interventional Oncoradiologists;23386
10.37168;Tributaries Journal for Studies and Scientific Research in Social and Human Sciences;23387
10.37166;Knowledge Aggregats Review;23388
10.37164;Journal of Economic and Financial Research;23389
10.37180;Cadernos PROARQ;23393
10.37183;King Fahad National Library;23395
10.37182;Badan Penelitian dan Pengembangan Daerah Kota Kupang;23401
10.37181;Taegu Science University Defense Security Institute;23402
10.30439;Studia Bobolanum, the Catholic Academy in Warsaw - Collegium Bobolanum;23406
10.37194;The Indonesia Capital Market Institute;23408
10.37193;Technical University of Cluj Napoca, North University Center of Baia Mare;23410
10.37192;The Korean Society Of Literary Education;23411
10.37195;Universitas Ichsan Gorontalo;23413
10.37232;Instytut Nauk Prawnych Polskiej Akademii Nauk;23414
10.37798;International Council on Large Electric Systems - Cigre, Croatian National Committee;23415
10.37475;Asociacion para la Creatividad;23416
10.37281;Genesis Sustainable Future Ltd.;23417
10.37872;Malawi University of Science and Technology;23418
10.37197;Korean Finance Association;23421
10.37355;University of Finance and Administration;23422
10.37382;Centro Superior de Estudios Universitarios;23426
10.26334;Associacao Portuguesa de Linguistica;23427
10.37240;Institute of Philosophy and Sociology, Polish Academy of Sciences;23428
10.37202;Korean Marketing Management Association;23431
10.37315;Sociedad de Traumatologia y Cirugia Ortopedica de la Comunidad Autonoma Valenciana;23433
10.37229;Future Science Association;23434
10.37261;University of the Basque Country;23435
10.37204;National Scientific Center - Institute of Agricultural Engineering and Electrification;23436
10.37203;Kiev Institute of Business and Technology LLC;23437
10.37262;Fundacion Universitaria Europea de Relaciones Publicas (ESRP-FUERP);23438
10.54471;Institut Agama Islam Syarifuddin Lumajang;23439
10.37536;Universidad de Alcala;23442
10.37237;Kanda University of International Studies;23443
10.37290;New Century Health Publishers LLC;23444
10.46471;GigaScience Press;23445
10.37387;Universidad Catolica Santa Maria La Antigua;23447
10.37263;Advance Business Research Network;23450
10.37233;Ondokuz Mayis Universitesi Ozel Egitim Bolumu;23451
10.37209;Jurnal Teknologi Bahan dan Barang Teknik, Balai Besar Bahan dan Barang Teknik;23452
10.37210;Korean Society for the Study of Vocational Education;23453
10.37227;Research Publishing Academy;23454
10.37236;The Electronic Journal of Combinatorics;23455
10.37212;Journal of Cellular Neuroscience and Oxidative Stress;23457
10.37226;Fundacion para el Desarrollo de la Psicologia en el Caribe;23461
10.37215;Antalya Il Milli Egitim Mudurlugu;23462
10.37334;MUNDIS - Associacao Civica de Formacao e Cultura;23463
10.37218;Dafatir al-buhut al-ilmiyat - University Center of Tipaza Morsli Abdallah;23464
10.37216;Institut Agama Islam Hamzanwadi NW Pancor Lombok Timur;23465
10.37217;The Journal of Turkish Educational Sciences, Gazi University;23466
10.37219;Vistka LTD;23467
10.37220;Marine Intellectual Technologies;23468
10.37304;Faculty of Teacher Training and Education, Universitas Palangka Raya;23469
10.37222;Vasyl Stefanyk National Scientific Library of Ukraine in Lviv;23471
10.37356;Colonel Malek Medical College Teachers' Association;23472
10.37256;Universal Wiser Publisher Pte. Ltd;23474
10.37936;ECTI;23475
10.37221;Asian Agricultural and Biological Engineering Association;23476
10.37223;MESOS Disiplinlerarasi Ortacag Calismalari Dergisi;23477
10.37284;East African Nature and Science Organization;23478
10.37235;Revista Artes e Ensaios;23488
10.37245;Korean Social Theory Association;23494
10.37251;Cahaya Ilmu Cendekia;23495
10.37244;The Korea English Language Testing Association;23496
10.37249;Asosiasi Dosen Perguruan Tinggi Islam;23497
10.37242;Premium e-Journal of Social Science;23498
10.37241;Journal of Applied and Theoretical Social Sciences;23499
10.37243;Korean Association of Health and Medical Sociology;23500
10.37248;Korean Society for Political Thought;23501
10.37247;Vide Leaf;23502
10.37246;GRID Architecture, Planning and Design Journal, Cankaya University;23503
10.37250;Badan Penelitian dan Pengembangan Daerah Provinsi Jambi;23504
10.37319;Iraqi Association for Medical Research and Studies;23506
10.54757, 10.22487;Universitas Tadulako;23507
10.37283;Vemu Institute of Technology;23508
10.37264;Institute for the Contemporary Study of Islam;23509
10.37282;Inference: International Review of Science;23510
10.37359;College of Physical Education and Sport Science;23511
10.37268;Malaysian Public Health Physicians' Association;23512
10.53708, 10.51846;The University of Lahore;23513
10.37265;Kashiwagi Solution Model Inc.;23514
10.37255;Society for Manufacturing Engineers;23517
10.37300;The Korean Society of Confucian Studies;23518
10.37252;IIQ An Nur Yogyakarta;23520
10.37307;Erich Schmidt Verlag GmbH & Co. KG;23521
10.37254;Korea Society of Industrial Design;23522
10.37253;Universitas Internasional Batam;23523
10.37826;Lembaga Penelitian dan Pengabdian Kepada Masyarakat, Sekolah Tinggi Ilmu Komunikasi - AWS;23524
10.37259;al-madhab al-maliky - South Center for Cultural and Human Development;23531
10.37292;Universidad Privada de Pucallpa SAC;23532
10.37258;Magallat al-qanun al-magribi - Dar Alsalam Publishing;23533
10.47990;Asociacion Latinoamericana de Odontopediatria;23534
10.37257;Linguistic Research;23535
10.36802;Lentera Dua Fondation;23536
10.37270;Korea Derivatives Association;23541
10.37809;Shah Abdul Latif University Khairpur;23542
10.54832;PPPM Pusat Penelitian dan Pengabdian Masyarakat Stikes Banyuwangi;23543
10.37269;Perwakilan BKKBN Daerah Istimewa Yogyakarta;23545
10.37271;NAIR Enterprise, Ivano-Frankivsk Oblast Organization of RSDP Institute of Social Policy;23546
10.37306;Badan Kependudukan Dan Keluarga Berencana Nasional;23547
10.37285;BSP Books Private Limited;23548
10.37272;The Journal of Internet Electronic Commerce Research;23549
10.37291;Journal of Childhood, Education and Society;23550
10.37275;Hanif Medisiana Publisher;23552
10.37273;Chemical Science Review and Letters;23553
10.37274;STIBA Arraayah Sukabumi;23554
10.37394;World Scientific and Engineering Academy and Society (WSEAS);23555
10.37277;Institut Sains dan Teknologi Nasional;23560
10.37278;Universitas Informatika dan Bisnis Indonesia;23561
10.37333;International Association for Research on Service-Learning and Community Engagement;23563
10.37280;The Research Center for Silla Culture of Dongguk University;23564
10.37276;CV. Social Politic Genius (SIGn);23565
10.37279;V.I. Vernadsky Crimean Federal University;23566
10.37286;STIT Muhammadiyah Paciran;23567
10.37361;Society for Academic Primary Care;23568
10.37391;FOREX Publication;23569
10.37288;The Bukak History Academy;23572
10.37287;Global Health Science Group;23573
10.37289;Universitas Megarezky;23574
10.37298;Ambitious Books Private Limited;23577
10.37297;Social Innovation Corporation Institute (SICI);23578
10.37296;Asosiasi Idebahasa Kepri;23579
10.37293;SAPIENTIAE, Universidade Oscar Ribas;23580
10.37295;STISIPOL Dharma Wacana;23581
10.37294;Institut Teknologi dan Kesehatan Bali;23582
10.37303;LPPM Universitas Wisnuwardhana;23584
10.37302;Jurnal Bimas Islam, Kementerian Agama RI;23585
10.37301;Universitas Bung Hatta;23587
10.37299;Al Istihlal Journal;23588
10.37360;MS-Editions;23590
10.37392;Sievert Association;23591
10.19195;Wydawnictwo Uniwersytetu Wroclawskiego;23592
10.37310;Centro de Capacitacao Fisica do Exercito;23595
10.37305;The Korean Bioethics Association;23597
10.47363;Scientific Research and Community Ltd;23602
10.37313;Samara Federal research center of the Russian Academy of Sciences;23605
10.37314;JNNCE Journal of Engineering and Management - JJEM, JNN College of Engineering;23606
10.37312;School of Design Universitas Pelita (SODUPH);23607
10.37711;Universidad de Huanaco;23609
10.37903;Smolensk State Medical University;23610
10.37316;Excel Publications;23612
10.47560;STIKes William Booth Surabaya;23614
10.37395;Sociedad Espanola de Enfermeria Oncologica;23615
10.52943;Universitas Imelda Medan;23616
10.37384;Liepaja University;23618
10.37992;EJPB, ISPB, CPBG - Tamil Nadu Agricultural University;23619
10.37357;Research and Education Promotion Association (REPA);23620
10.37317;Plant Breeding and Acclimatization Institute - National Research Institute;23621
10.37320;International University of Finance;23624
10.37327;Epistemology (Journal of Islamic Social Sciences);23625
10.37358;Revista de Chimie SRL;23626
10.37330;Jurnal Prima Ekonomika Sekolah Tinggi Ilmu Ekonomi YKP Yogyakarta;23628
10.37322;Green Farming Editor and Publisher;23629
10.37326;Journal of Research and Legal Studies;23630
10.37324;Journal of Law and Business;23631
10.37331;The Society for Ancient Korean History;23632
10.37321;Publishing house Uston Ltd;23633
10.37325;Moroccan Journal of Criminal Law and Sciences;23634
10.37323;Al-Lisan al-arabi Journal;23635
10.37328;JAMSWAP Sekolah Tinggi Ilmu Ekonomi Gempol Pasuruan;23636
10.37329;Jayapangus Press;23637
10.37332;Institute of Economics, Technologies and Entrepreneurship;23638
